RPI3B+,O3,SMI,8,RGB565,4096,0.032002559,0.000152,31.247501,32.765380
RPI3B+,O3,SMI,8,RGB565,8192,0.038904152,0.000115,25.704197,26.952805
RPI3B+,O3,SMI,8,RGB565,16384,0.042801956,0.000515,23.363418,24.498320
RPI3B+,O3,SMI,8,RGB565,32768,0.044449891,0.000154,22.497243,23.590069
RPI3B+,O3,SMI,8,RGB565,65536,0.045897484,0.000485,21.787687,22.846045
RPI3B+,O3,SMI,8,RGB565,131072,0.117228140,0.022273,8.530375,8.944747
RPI3B+,O3,SMI,8,RGB565,262144,0.070457776,0.034135,14.192898,14.882332
RPI3B+,O3,SMI,8,RGB565,524288,0.049714111,0.000524,20.115013,21.092120
RPI3B+,O3,SMI,8,RGB565,1048576,0.095830813,0.035802,10.435057,10.941950
RPI3B+,O3,SMI,8,RGB565,8,0.213397398,0.001380,4.686093,4.913724
RPI3B+,O3,SMI,8,RGB565,16,0.127859122,0.001037,7.821108,8.201026
RPI3B+,O3,SMI,8,RGB565,32,0.089768911,0.001058,11.139714,11.680837
RPI3B+,O3,SMI,8,RGB565,64,0.066883700,0.000188,14.951326,15.677602
RPI3B+,O3,SMI,8,RGB565,128,0.055394704,0.000217,18.052267,18.929174
RPI3B+,O3,SMI,8,RGB565,256,0.046707322,0.000384,21.409920,22.449928
RPI3B+,O3,SMI,8,RGB565,512,0.038702049,0.000108,25.838425,27.093552
RPI3B+,O3,SMI,8,RGB565,1024,0.034919848,0.000086,28.637009,30.028080
RPI3B+,O3,SMI,8,RGB565,2048,0.033031603,0.000179,30.274038,31.744630
RPI3B+,O3,SMI,8,RGB565,4096,0.032038204,0.000196,31.212736,32.728926
RPI3B+,O3,SMI,8,RGB565,8192,0.039331253,0.000196,25.425073,26.660122
RPI3B+,O3,SMI,8,RGB565,16384,0.043109963,0.000319,23.196494,24.323287
RPI3B+,O3,SMI,8,RGB565,32768,0.044746868,0.000155,22.347933,23.433506
RPI3B+,O3,SMI,8,RGB565,65536,0.045970140,0.000498,21.753251,22.809937
RPI3B+,O3,SMI,8,RGB565,131072,0.045991421,0.000372,21.743186,22.799383
